order_id,customer_id,restaurant_id,dish_ordered,order_time,delivery_time,order_status,price,quantity,delivery_address,expected_delivery_time,delivery_partner_id
10720,205,40,Chole Bhature,2024-06-28 12:48:29,2024-06-28 14:02:29,Successful,149.96,1,"43, Subramaniam Nagar
Bhavnagar 529906",2024-06-28 13:09:29,335
10721,123,11,Butter Chicken,2024-08-17 15:37:42,2024-08-17 16:14:42,Successful,447.62,1,"916
Goel Path
Latur 310109",2024-08-17 15:59:42,164
10722,215,10,Aloo Paratha,2024-05-10 06:52:19,2024-05-10 07:42:19,Successful,197.33,4,"88, Lala Nagar
Begusarai 695314",2024-05-10 07:14:19,156
10723,374,30,Pav Bhaji,2024-06-02 17:05:53,2024-06-02 17:41:53,Successful,521.57,3,"77
Sharaf Road, Bhilai 323231",2024-06-02 17:26:53,164
10724,465,170,Butter Chicken,2024-01-03 19:59:47,2024-01-03 20:42:47,Successful,470.87,4,"H.No. 88, Johal Nagar
Nandyal 228948",2024-01-03 20:33:47,467
10725,481,247,Samosa,2024-03-13 02:42:18,2024-03-13 03:55:18,Successful,952.49,2,"004
Krishnan Chowk
Bally 614726",2024-03-13 03:21:18,106
10726,475,155,Samosa,2024-01-03 00:51:54,2024-01-03 01:42:54,Successful,876.05,5,"29/207, Khatri Path
Maheshtala-105206",2024-01-03 01:27:54,255
10727,391,118,Paneer Tikka,2024-01-08 10:27:24,2024-01-08 11:08:24,Successful,126.59,5,"H.No. 30
Hayre Marg, Patna-756521",2024-01-08 11:05:24,57
10728,318,39,Butter Chicken,2024-07-14 22:36:01,2024-07-14 23:08:01,Successful,339.5,4,"11/988, Aurora Zila
Raebareli-114771",2024-07-14 23:08:01,221
10729,452,168,Pav Bhaji,2024-03-15 08:06:33,2024-03-15 08:57:33,Successful,984.82,1,"71, Kade Circle
Vellore 225742",2024-03-15 08:35:33,422
10730,32,106,Butter Chicken,2024-01-14 20:57:47,2024-01-14 22:57:47,Successful,497.3,5,"731, Chad Nagar, Tadepalligudem 192166",2024-01-14 21:26:47,398
10731,351,35,Biryani,2024-09-09 01:01:19,2024-09-09 02:17:19,Successful,910.65,3,"31/957, Ram Nagar
Muzaffarnagar 625895",2024-09-09 01:38:19,316
10732,282,73,Dal Makhani,2024-02-25 22:57:08,2024-02-25 23:23:08,Successful,830.02,1,"33, Swamy Marg
Cuttack-815214",2024-02-25 23:37:08,258
10733,334,12,Tandoori Chicken,2024-04-28 03:13:10,2024-04-28 04:11:10,Successful,706.18,3,"15/06, D’Alia Road, North Dumdum-124441",2024-04-28 03:43:10,235
10734,226,62,Pav Bhaji,2024-08-23 03:11:54,2024-08-23 05:08:54,Cancelled,739.78,4,"94/89, Sharma Street, Khandwa 177883",2024-08-23 03:45:54,193
10735,410,249,Chole Bhature,2024-03-21 19:25:43,2024-03-21 21:16:43,Successful,629.43,3,"H.No. 151, Ravel Ganj
Rajpur Sonarpur-354751",2024-03-21 19:54:43,452
10736,184,153,Dosa,2024-04-26 21:31:13,2024-04-26 23:24:13,Successful,569.34,2,"864
Vasa
Ambala-469812",2024-04-26 21:57:13,286
10737,367,251,Butter Chicken,2024-05-19 15:24:40,2024-05-19 16:33:40,Successful,541.48,5,"H.No. 04, Bhatnagar Street, Navi Mumbai-835352",2024-05-19 15:59:40,84
10738,468,88,Aloo Paratha,2024-06-05 17:17:55,2024-06-05 17:37:55,Cancelled,471.82,5,"851, Kumer Zila
Varanasi 928152",2024-06-05 17:54:55,148
10739,45,230,Aloo Paratha,2024-06-17 11:35:53,2024-06-17 11:58:53,Successful,438.61,4,"246
Dhar Circle
Mathura-782516",2024-06-17 11:57:53,12
10740,479,134,Butter Chicken,2024-08-14 05:56:23,2024-08-14 06:20:23,Successful,583.06,5,"93, Roy Path, Thrissur 218447",2024-08-14 06:30:23,165
10741,276,6,Dal Makhani,2024-08-16 09:53:32,2024-08-16 11:37:32,Successful,209.84,1,"H.No. 796, Mangal Circle
Surendranagar Dudhrej-162530",2024-08-16 10:17:32,431
10742,365,233,Paneer Tikka,2024-04-09 01:37:33,2024-04-09 02:01:33,Cancelled,953.84,1,"12/80, Lalla Chowk, Surat-436444",2024-04-09 02:09:33,108
10743,347,177,Tandoori Chicken,2024-04-18 02:24:14,2024-04-18 03:47:14,Cancelled,411.7,5,"16/31
Mani Path, Morbi 205462",2024-04-18 02:48:14,385
10744,90,193,Pav Bhaji,2024-07-01 05:25:10,2024-07-01 06:14:10,Successful,241.24,5,"832, Banerjee Zila
Thanjavur-667171",2024-07-01 05:56:10,121
10745,220,45,Butter Chicken,2024-05-04 00:00:52,2024-05-04 00:21:52,Successful,948.36,2,"52
Shenoy
Thanjavur 515917",2024-05-04 00:35:52,98
10746,192,14,Tandoori Chicken,2024-02-02 17:46:28,2024-02-02 18:29:28,Successful,765.42,1,"62/13, Mani Nagar
Mehsana 023476",2024-02-02 18:17:28,164
10747,385,78,Tandoori Chicken,2024-01-04 22:37:51,2024-01-04 23:46:51,Successful,689.98,3,"H.No. 508, Varty Zila
Bhalswa Jahangir Pur-908240",2024-01-04 23:12:51,291
10748,200,183,Dosa,2024-04-02 07:31:05,2024-04-02 08:40:05,Cancelled,702.65,3,"790, Sharma Circle, Secunderabad-137384",2024-04-02 08:02:05,63
10749,50,249,Dosa,2024-07-29 10:38:02,2024-07-29 12:20:02,Successful,447.3,1,"H.No. 59, Sha
North Dumdum-349203",2024-07-29 11:11:02,69
10750,259,232,Biryani,2024-01-13 15:10:35,2024-01-13 15:55:35,Successful,780.23,3,"64/925, Ranganathan Marg
Nanded 852789",2024-01-13 15:41:35,262
10751,322,6,Chole Bhature,2024-08-28 21:06:30,2024-08-28 22:18:30,Successful,814.5,3,"69/10
Kumar Zila, Srinagar 276880",2024-08-28 21:30:30,287
10752,416,261,Dal Makhani,2024-06-03 07:47:33,2024-06-03 08:07:33,Cancelled,173.86,5,"051, Bajwa
Kishanganj-331481",2024-06-03 08:14:33,71
10753,406,181,Chole Bhature,2024-05-10 04:00:36,2024-05-10 05:44:36,Successful,533.89,5,"20/09
Shenoy Marg
Giridih 636197",2024-05-10 04:29:36,231
10754,421,5,Chole Bhature,2024-02-01 18:02:24,2024-02-01 19:33:24,Successful,371.14,5,"H.No. 56
Khurana Road, Jodhpur-572950",2024-02-01 18:27:24,317
10755,455,247,Aloo Paratha,2024-07-08 04:46:11,2024-07-08 06:02:11,Successful,990.92,5,"H.No. 270
Tiwari Road
Panvel 920280",2024-07-08 05:13:11,153
10756,44,279,Aloo Paratha,2024-01-31 14:32:19,2024-01-31 15:33:19,Successful,149.91,3,"H.No. 89, Chauhan Ganj, Navi Mumbai-444979",2024-01-31 14:59:19,413
10757,257,114,Tandoori Chicken,2024-07-28 21:38:22,2024-07-28 22:21:22,Successful,548.62,3,"H.No. 76, Deshpande, Guwahati-642752",2024-07-28 22:00:22,457
10758,304,151,Paneer Tikka,2024-04-14 14:45:09,2024-04-14 16:24:09,Cancelled,713.96,5,"355, Ghose Ganj, Anantapuram 929197",2024-04-14 15:16:09,332
10759,72,55,Dal Makhani,2024-09-07 03:10:31,2024-09-07 03:38:31,Successful,562.02,3,"669, Yohannan Street, Malegaon-763508",2024-09-07 03:33:31,368
10760,217,141,Biryani,2024-05-23 21:29:57,2024-05-23 22:08:57,Successful,320.42,2,"013
Guha, Akola 493279",2024-05-23 22:02:57,367
10761,261,132,Tandoori Chicken,2024-06-27 09:30:23,2024-06-27 10:26:23,Successful,691.52,1,"57
Sabharwal Path
Bhalswa Jahangir Pur 588536",2024-06-27 09:50:23,479
10762,25,103,Dal Makhani,2024-09-07 18:21:37,2024-09-07 20:14:37,Successful,237.23,4,"03/85, Bhatt Zila
Rewa 061407",2024-09-07 18:44:37,274
10763,150,257,Dosa,2024-06-26 07:47:33,2024-06-26 09:13:33,Successful,800.74,5,"H.No. 244, Ray Chowk
Amritsar-264457",2024-06-26 08:13:33,23
10764,343,50,Dosa,2024-07-28 17:27:15,2024-07-28 18:15:15,Successful,215.13,3,"36/25
Chahal Street, Silchar-749182",2024-07-28 17:57:15,499
10765,325,44,Samosa,2024-09-13 13:54:02,2024-09-13 15:47:02,Successful,445.31,3,"61, Borra Nagar
Parbhani-754744",2024-09-13 14:30:02,284
10766,248,90,Paneer Tikka,2024-06-27 09:29:32,2024-06-27 10:27:32,Successful,391.74,5,"51, Goel Road, Lucknow 261132",2024-06-27 09:54:32,484
10767,401,246,Chole Bhature,2024-07-17 04:27:49,2024-07-17 06:06:49,Successful,314.25,1,"536
Goel Marg
Tadipatri-513580",2024-07-17 04:47:49,306
10768,274,84,Pav Bhaji,2024-03-25 21:55:14,2024-03-25 23:31:14,Successful,587.6,2,"H.No. 440, Taneja Circle
Alwar-432889",2024-03-25 22:33:14,362
10769,21,81,Tandoori Chicken,2024-02-01 07:46:19,2024-02-01 08:38:19,Cancelled,685.85,1,"H.No. 201, Sama Marg, Ballia-713110",2024-02-01 08:16:19,480
10770,327,180,Chole Bhature,2024-07-17 06:09:00,2024-07-17 07:46:00,Successful,226.66,1,"47/97, Loyal Road, Serampore 018769",2024-07-17 06:46:00,487
10771,385,48,Butter Chicken,2024-09-04 14:11:48,2024-09-04 14:45:48,Successful,812.66,4,"H.No. 15, Sheth
Maheshtala-843907",2024-09-04 14:40:48,473
10772,360,115,Pav Bhaji,2024-08-20 02:43:24,2024-08-20 03:50:24,Successful,870.02,2,"07/90, Viswanathan Nagar, Jalgaon-192656",2024-08-20 03:21:24,231
10773,382,240,Tandoori Chicken,2024-03-19 15:30:38,2024-03-19 16:23:38,Successful,563.78,1,"H.No. 33, Dar Chowk, Jamnagar-275183",2024-03-19 16:04:38,293
10774,67,66,Dosa,2024-05-03 01:46:11,2024-05-03 02:58:11,Successful,422.24,5,"42
Agarwal Path, Kirari Suleman Nagar-340848",2024-05-03 02:22:11,156
10775,78,116,Butter Chicken,2024-07-22 13:31:31,2024-07-22 14:30:31,Successful,569.15,4,"H.No. 44, Iyer Street
Buxar-285169",2024-07-22 14:09:31,190
10776,332,283,Dosa,2024-04-17 18:21:36,2024-04-17 19:43:36,Successful,385.3,1,"78/154, Chaudhary, Khora -234461",2024-04-17 18:48:36,398
10777,320,281,Dosa,2024-06-24 17:20:31,2024-06-24 18:53:31,Successful,672.34,5,"579
Barad Circle, Sonipat 343416",2024-06-24 17:59:31,435
10778,249,4,Biryani,2024-05-28 19:13:38,2024-05-28 19:54:38,Successful,995.27,2,"33
Bhalla Nagar, Shahjahanpur-148991",2024-05-28 19:37:38,293
10779,448,30,Pav Bhaji,2024-08-26 14:57:57,2024-08-26 16:13:57,Successful,165.89,4,"H.No. 47, Grover Nagar
Khora -543992",2024-08-26 15:21:57,462
10780,104,221,Tandoori Chicken,2024-03-08 01:30:09,2024-03-08 02:08:09,Successful,545.06,2,"86/404
Borra Ganj, Siliguri 359728",2024-03-08 02:01:09,439
10781,116,292,Dosa,2024-07-11 21:16:05,2024-07-11 22:23:05,Successful,609.01,3,"69, Kuruvilla Path, Tadepalligudem-480657",2024-07-11 21:38:05,10
10782,395,277,Biryani,2024-07-27 10:12:45,2024-07-27 11:00:45,Cancelled,741.35,2,"H.No. 427
Chana Circle
Anantapur 100573",2024-07-27 10:43:45,33
10783,136,16,Paneer Tikka,2024-06-17 10:50:17,2024-06-17 11:24:17,Successful,656.22,4,"359, Keer Circle
Gwalior-166614",2024-06-17 11:26:17,92
10784,375,139,Samosa,2024-08-04 19:07:41,2024-08-04 20:37:41,Successful,175.23,4,"H.No. 69
Sachar Path
Firozabad 973379",2024-08-04 19:41:41,196
10785,143,115,Butter Chicken,2024-02-29 01:45:51,2024-02-29 02:20:51,Successful,160.17,1,"40, Hayre Street, Srikakulam 812365",2024-02-29 02:24:51,375
10786,479,7,Biryani,2024-04-01 06:36:44,2024-04-01 07:02:44,Successful,343.04,5,"03/603
Agate Circle, Ambala 898474",2024-04-01 07:16:44,351
10787,119,206,Biryani,2024-01-07 21:11:03,2024-01-07 23:07:03,Successful,368.0,1,"H.No. 884
Garde Chowk
Pallavaram-449435",2024-01-07 21:38:03,132
10788,310,155,Chole Bhature,2024-04-07 19:39:55,2024-04-07 21:31:55,Successful,426.1,1,"H.No. 63
Salvi Road, Ramagundam 562554",2024-04-07 20:05:55,213
10789,320,13,Samosa,2024-05-08 06:51:49,2024-05-08 08:33:49,Successful,263.52,3,"93, Kakar Road
Noida-016195",2024-05-08 07:21:49,373
10790,232,120,Paneer Tikka,2024-02-04 00:34:47,2024-02-04 01:53:47,Successful,600.49,2,"56
Batta Circle
Sri Ganganagar-732349",2024-02-04 01:11:47,46
10791,323,228,Dosa,2024-02-26 01:37:37,2024-02-26 02:18:37,Successful,161.08,5,"62, Verma Marg, Proddatur-058881",2024-02-26 02:16:37,241
10792,330,170,Butter Chicken,2024-01-08 09:21:01,2024-01-08 11:05:01,Successful,271.95,1,"19, Deol Road
South Dumdum-758429",2024-01-08 10:00:01,389
10793,200,169,Biryani,2024-01-11 10:07:19,2024-01-11 12:06:19,Successful,363.31,1,"45, Konda Path, Gurgaon 719753",2024-01-11 10:43:19,89
10794,256,131,Butter Chicken,2024-02-18 01:28:50,2024-02-18 02:33:50,Successful,400.84,4,"H.No. 81, Master Ganj, Miryalaguda 347007",2024-02-18 01:59:50,409
10795,486,261,Biryani,2024-05-08 06:09:56,2024-05-08 07:32:56,Successful,868.72,2,"H.No. 922, Iyengar Zila, Kulti-053121",2024-05-08 06:41:56,280
10796,480,296,Aloo Paratha,2024-05-01 16:18:23,2024-05-01 18:18:23,Successful,820.79,5,"044, Barad Nagar
Guna-751297",2024-05-01 16:39:23,304
10797,6,188,Pav Bhaji,2024-06-03 04:27:41,2024-06-03 05:07:41,Successful,538.76,5,"H.No. 658, Suri Nagar
Kadapa-066119",2024-06-03 05:00:41,347
10798,183,258,Butter Chicken,2024-03-06 22:20:13,2024-03-06 23:44:13,Successful,158.08,3,"65/890
Setty Circle
Bokaro-510282",2024-03-06 22:47:13,211
10799,485,230,Butter Chicken,2024-03-13 19:17:20,2024-03-13 20:01:20,Successful,652.6,4,"70/293
Seth Nagar, Adoni 397660",2024-03-13 19:45:20,10
10800,392,53,Butter Chicken,2024-06-10 00:07:42,2024-06-10 01:51:42,Successful,800.79,2,"85
Bera Path
Udupi 337011",2024-06-10 00:47:42,66
10801,209,64,Dal Makhani,2024-05-20 18:39:43,2024-05-20 19:35:43,Successful,502.83,3,"247, Verma Chowk, Darbhanga-456101",2024-05-20 19:15:43,397
10802,452,48,Tandoori Chicken,2024-07-16 00:04:00,2024-07-16 01:15:00,Successful,539.55,5,"H.No. 61
Dutt Ganj
Durgapur 078372",2024-07-16 00:41:00,356
10803,112,5,Aloo Paratha,2024-02-23 11:23:30,2024-02-23 12:28:30,Successful,464.97,2,"H.No. 201
Mahajan Circle
Rajpur Sonarpur 152215",2024-02-23 11:56:30,355
10804,8,46,Butter Chicken,2024-01-07 16:37:18,2024-01-07 17:17:18,Successful,673.42,2,"H.No. 85, Balakrishnan Marg
Ballia-922000",2024-01-07 17:17:18,31
10805,298,154,Dosa,2024-01-31 08:07:31,2024-01-31 09:04:31,Successful,756.16,1,"02/637, Ganesh Marg, Bidhannagar-169417",2024-01-31 08:33:31,189
10806,248,20,Butter Chicken,2024-07-05 09:37:56,2024-07-05 10:58:56,Successful,417.3,1,"801
Ravel, Bhimavaram 517315",2024-07-05 10:12:56,493
10807,287,211,Paneer Tikka,2024-07-09 14:29:30,2024-07-09 15:06:30,Successful,370.34,2,"857
Chauhan Marg, Moradabad-190853",2024-07-09 14:50:30,471
10808,350,62,Paneer Tikka,2024-07-10 23:04:09,2024-07-11 00:45:09,Cancelled,503.87,1,"66/588, Hayre, Ongole-106099",2024-07-10 23:43:09,85
10809,378,30,Chole Bhature,2024-06-06 06:01:19,2024-06-06 06:25:19,Successful,253.54,5,"H.No. 57, Yadav Path, Ajmer 598305",2024-06-06 06:39:19,358
10810,227,201,Aloo Paratha,2024-09-17 01:22:48,2024-09-17 02:26:48,Successful,521.12,4,"228
Behl, Madhyamgram-195039",2024-09-17 02:01:48,180
10811,94,223,Dal Makhani,2024-06-28 11:15:56,2024-06-28 12:44:56,Successful,361.95,2,"58
Ghose Zila
North Dumdum-321794",2024-06-28 11:40:56,493
10812,116,126,Samosa,2024-07-20 19:17:45,2024-07-20 19:48:45,Successful,893.41,2,"443, Dhillon Chowk
Burhanpur-556791",2024-07-20 19:54:45,352
10813,479,228,Dal Makhani,2024-04-25 03:23:35,2024-04-25 05:07:35,Cancelled,847.15,2,"87, Bajwa Ganj
Jabalpur-107679",2024-04-25 03:50:35,172
10814,412,149,Aloo Paratha,2024-06-16 09:24:50,2024-06-16 10:18:50,Successful,655.17,5,"52/822, Dara, Morena-660160",2024-06-16 10:04:50,149
10815,236,240,Pav Bhaji,2024-03-31 18:51:41,2024-03-31 19:19:41,Successful,716.99,3,"03, Chakrabarti Road
Berhampore 069489",2024-03-31 19:17:41,356
10816,290,270,Aloo Paratha,2024-05-19 11:42:24,2024-05-19 12:13:24,Successful,749.99,5,"13, Gala Road, Asansol-448634",2024-05-19 12:15:24,256
10817,390,142,Pav Bhaji,2024-08-31 03:49:32,2024-08-31 04:54:32,Successful,142.54,3,"498, Sama Chowk
Gopalpur-174004",2024-08-31 04:24:32,26
10818,84,121,Aloo Paratha,2024-03-25 03:07:23,2024-03-25 04:30:23,Cancelled,467.58,1,"42/775
Barman Marg, Bhind-682574",2024-03-25 03:28:23,249
10819,364,276,Dosa,2024-05-19 22:04:18,2024-05-19 22:54:18,Successful,567.5,3,"541, Kulkarni Ganj, Patna-319440",2024-05-19 22:30:18,465
10820,272,60,Paneer Tikka,2024-02-23 19:01:33,2024-02-23 20:15:33,Successful,599.89,5,"87
Dhar Chowk, Bhubaneswar-217314",2024-02-23 19:37:33,212
10821,350,59,Biryani,2024-05-21 20:42:57,2024-05-21 21:32:57,Successful,942.66,1,"H.No. 89, Borra Zila
Adoni-643547",2024-05-21 21:17:57,298
10822,423,247,Biryani,2024-06-04 14:58:02,2024-06-04 15:46:02,Successful,676.67,4,"H.No. 887
Dugar Path, Bathinda-402917",2024-06-04 15:37:02,136
10823,325,42,Dosa,2024-01-02 17:47:32,2024-01-02 18:18:32,Successful,262.69,4,"H.No. 61
Dugar Nagar, Nellore-601755",2024-01-02 18:17:32,200
10824,85,181,Paneer Tikka,2024-07-18 04:32:53,2024-07-18 05:25:53,Successful,544.23,4,"H.No. 354, Deshpande Street
Nagpur-550577",2024-07-18 05:02:53,473
10825,389,257,Chole Bhature,2024-07-11 21:41:34,2024-07-11 22:11:34,Successful,703.35,3,"20/821
Ramanathan Ganj
Tirupati 713395",2024-07-11 22:01:34,415
10826,217,103,Paneer Tikka,2024-08-23 16:59:47,2024-08-23 17:32:47,Successful,806.43,5,"63/80, Barad Ganj
Anand 789721",2024-08-23 17:28:47,146
10827,271,10,Dosa,2024-04-11 12:46:19,2024-04-11 14:30:19,Successful,315.83,4,"82, Brahmbhatt Marg
Kalyan-Dombivli-323908",2024-04-11 13:08:19,115
10828,18,24,Pav Bhaji,2024-06-20 00:38:52,2024-06-20 01:52:52,Successful,487.44,5,"H.No. 390
Dhar Chowk
Kadapa 761824",2024-06-20 01:14:52,43
10829,22,70,Dal Makhani,2024-03-14 23:27:54,2024-03-15 00:33:54,Successful,751.17,1,"11
Mangat Circle
Thanjavur-718070",2024-03-14 23:51:54,249
10830,305,141,Tandoori Chicken,2024-05-06 03:02:19,2024-05-06 04:26:19,Successful,156.67,2,"66/05, Banik Zila
Haldia-821325",2024-05-06 03:41:19,204
10831,12,291,Tandoori Chicken,2024-08-25 10:10:56,2024-08-25 12:06:56,Successful,519.95,3,"18/932, Bora Zila
Jalandhar 595590",2024-08-25 10:42:56,372
10832,468,6,Biryani,2024-04-02 10:47:04,2024-04-02 12:24:04,Cancelled,184.34,1,"86
Chacko Chowk, Udupi-681758",2024-04-02 11:24:04,317
10833,422,112,Samosa,2024-07-20 16:48:37,2024-07-20 18:22:37,Successful,953.44,5,"12/98, Bains Road, Thanjavur 994509",2024-07-20 17:08:37,428
10834,406,107,Butter Chicken,2024-06-28 19:16:52,2024-06-28 19:48:52,Successful,188.04,1,"87
Ganesan Road
Tirupati 636037",2024-06-28 19:49:52,55
10835,194,291,Paneer Tikka,2024-08-24 11:59:03,2024-08-24 13:32:03,Successful,850.53,2,"78/227
Dhillon Chowk
Khandwa-764003",2024-08-24 12:37:03,261
10836,185,203,Chole Bhature,2024-01-18 06:37:27,2024-01-18 07:55:27,Successful,206.24,1,"H.No. 19, Baria Zila, Indore-038221",2024-01-18 06:57:27,410
10837,126,164,Dal Makhani,2024-06-13 18:56:50,2024-06-13 20:54:50,Successful,776.31,3,"98, Choudhury Nagar
Purnia 823108",2024-06-13 19:31:50,50
10838,8,122,Pav Bhaji,2024-05-19 14:40:27,2024-05-19 15:35:27,Successful,487.82,5,"366, Dutt Circle, Nagpur-059986",2024-05-19 15:09:27,250
10839,157,237,Dal Makhani,2024-01-29 19:27:32,2024-01-29 19:49:32,Successful,831.32,2,"56/90
Chowdhury
Gulbarga 050920",2024-01-29 20:07:32,67
10840,52,249,Paneer Tikka,2024-02-26 02:47:44,2024-02-26 04:23:44,Successful,534.48,1,"H.No. 13
Doctor Nagar
Dibrugarh 128136",2024-02-26 03:17:44,26
10841,294,207,Paneer Tikka,2024-03-21 17:22:40,2024-03-21 18:41:40,Successful,516.77,5,"56
Badal Road
Shahjahanpur 663277",2024-03-21 18:00:40,215
10842,480,171,Chole Bhature,2024-08-28 20:07:56,2024-08-28 20:43:56,Successful,668.74,3,"02/54
Warrior Street
Hosur 632428",2024-08-28 20:37:56,492
10843,374,219,Dosa,2024-05-13 22:27:55,2024-05-13 23:40:55,Successful,430.59,1,"72/024
Raval Ganj
Jorhat-948111",2024-05-13 22:50:55,460
10844,302,111,Pav Bhaji,2024-08-26 19:16:17,2024-08-26 20:14:17,Successful,675.06,3,"H.No. 34
Kala Road, Bidar-921518",2024-08-26 19:56:17,459
10845,12,254,Dal Makhani,2024-04-14 14:54:30,2024-04-14 15:31:30,Successful,843.58,2,"61
Savant Street, Raebareli-412061",2024-04-14 15:22:30,44
10846,155,171,Chole Bhature,2024-03-08 09:49:30,2024-03-08 10:12:30,Successful,401.98,2,"94
Devan Street
Meerut 604586",2024-03-08 10:28:30,297
10847,122,24,Paneer Tikka,2024-06-14 09:40:51,2024-06-14 11:07:51,Successful,914.92,5,"H.No. 226, Jhaveri Ganj
Cuttack-503703",2024-06-14 10:04:51,286
10848,386,46,Paneer Tikka,2024-05-29 15:16:45,2024-05-29 16:43:45,Cancelled,749.0,5,"60/362
Bir Ganj, Jalgaon 380517",2024-05-29 15:45:45,69
10849,327,70,Dosa,2024-06-15 02:13:27,2024-06-15 03:12:27,Successful,888.5,2,"70
Mahajan Ganj, Tinsukia-623639",2024-06-15 02:51:27,303
10850,43,231,Biryani,2024-06-18 00:48:42,2024-06-18 02:22:42,Successful,417.79,2,"08/58, Bajaj Marg, Pondicherry 128810",2024-06-18 01:11:42,442
10851,241,285,Aloo Paratha,2024-08-05 19:24:13,2024-08-05 20:27:13,Successful,535.11,3,"87/52
Bhargava Street
Madurai-954717",2024-08-05 20:01:13,126
10852,328,48,Biryani,2024-07-07 19:35:17,2024-07-07 20:23:17,Successful,759.93,1,"52/91
Shenoy Zila, Proddatur 669240",2024-07-07 20:13:17,229
10853,84,265,Paneer Tikka,2024-02-23 09:22:28,2024-02-23 10:36:28,Successful,867.82,3,"99/78, Ramaswamy Ganj, New Delhi 317187",2024-02-23 09:53:28,482
10854,94,287,Dal Makhani,2024-01-28 03:10:04,2024-01-28 03:36:04,Successful,839.56,2,"55/443, Varughese Zila, Mira-Bhayandar 357497",2024-01-28 03:43:04,369
10855,300,206,Biryani,2024-01-04 03:05:59,2024-01-04 04:53:59,Successful,851.48,1,"37/06, Borde Chowk, Agra-404956",2024-01-04 03:32:59,429
10856,204,171,Paneer Tikka,2024-01-25 14:39:59,2024-01-25 16:27:59,Successful,608.6,3,"58/98, Raval Road, North Dumdum-301279",2024-01-25 15:11:59,230
10857,145,100,Biryani,2024-03-22 14:34:59,2024-03-22 16:21:59,Successful,815.68,2,"H.No. 349
Chaudhuri Marg
Kamarhati 077116",2024-03-22 15:10:59,344
10858,50,9,Pav Bhaji,2024-07-23 00:03:55,2024-07-23 01:12:55,Successful,698.62,5,"71/412
Tella Nagar, Siliguri 860236",2024-07-23 00:31:55,13
10859,195,274,Butter Chicken,2024-09-05 15:06:22,2024-09-05 16:10:22,Successful,149.2,1,"56
Dua Chowk, Kochi 421251",2024-09-05 15:36:22,381
10860,366,27,Butter Chicken,2024-02-09 19:39:58,2024-02-09 20:32:58,Successful,473.48,5,"46/80, Bhatnagar Circle
Sirsa 139883",2024-02-09 20:02:58,295
10861,235,239,Chole Bhature,2024-01-30 18:17:44,2024-01-30 19:30:44,Successful,905.6,2,"H.No. 781
Chacko
Warangal 103218",2024-01-30 18:55:44,274
10862,327,107,Dosa,2024-01-13 13:59:47,2024-01-13 14:37:47,Successful,362.75,1,"68/30
Chaudhuri Street
Jalandhar-740126",2024-01-13 14:26:47,155
10863,167,94,Tandoori Chicken,2024-07-16 20:25:54,2024-07-16 20:56:54,Successful,700.47,3,"09/26
Korpal Path
Bettiah 391281",2024-07-16 20:58:54,168
10864,500,154,Dal Makhani,2024-06-01 11:35:29,2024-06-01 12:37:29,Successful,140.39,1,"79
Anand Chowk
Solapur-926311",2024-06-01 12:08:29,337
10865,311,100,Dosa,2024-09-14 11:12:49,2024-09-14 13:08:49,Successful,540.54,5,"71/33, Dani Street
Rohtak-593268",2024-09-14 11:33:49,456
10866,136,197,Dal Makhani,2024-04-13 11:40:03,2024-04-13 12:00:03,Successful,274.44,5,"65/03
Sachar Marg
Aligarh-598066",2024-04-13 12:16:03,35
10867,49,255,Aloo Paratha,2024-06-04 17:25:23,2024-06-04 18:05:23,Successful,598.49,5,"H.No. 567
Mani Road
Jodhpur 810332",2024-06-04 18:04:23,451
10868,366,23,Tandoori Chicken,2024-01-04 17:36:05,2024-01-04 19:27:05,Successful,640.56,2,"59, Kadakia Nagar
Bhind 048763",2024-01-04 18:11:05,255
10869,313,120,Pav Bhaji,2024-02-28 21:35:54,2024-02-28 22:43:54,Successful,755.24,4,"14/253
Gulati Chowk
Satna 480008",2024-02-28 22:09:54,254
10870,393,140,Dosa,2024-06-13 21:24:05,2024-06-13 22:22:05,Successful,655.17,5,"H.No. 663
Grover Ganj
Amaravati-881385",2024-06-13 21:59:05,436
10871,486,259,Dosa,2024-06-25 02:10:30,2024-06-25 03:14:30,Successful,826.98,4,"55/21
Ramaswamy Road, Mehsana-757880",2024-06-25 02:47:30,29
10872,211,168,Tandoori Chicken,2024-03-11 05:14:55,2024-03-11 06:38:55,Successful,216.79,4,"H.No. 862
Andra Circle
Yamunanagar-022958",2024-03-11 05:51:55,221
10873,172,18,Samosa,2024-09-07 10:30:37,2024-09-07 12:21:37,Successful,930.53,2,"39, Venkataraman Chowk
Chinsurah 550338",2024-09-07 10:54:37,373
10874,389,100,Paneer Tikka,2024-05-06 16:28:43,2024-05-06 16:53:43,Successful,904.76,3,"33
Dhillon Chowk
Raipur-149403",2024-05-06 17:05:43,96
10875,63,267,Samosa,2024-02-18 22:34:17,2024-02-18 23:10:17,Cancelled,508.53,2,"H.No. 20, Mall, Bulandshahr 022621",2024-02-18 23:01:17,270
10876,342,137,Samosa,2024-06-19 05:46:16,2024-06-19 07:33:16,Successful,907.59,1,"H.No. 98, Zacharia, Shahjahanpur-255348",2024-06-19 06:19:16,94
10877,139,150,Samosa,2024-04-20 08:40:09,2024-04-20 09:19:09,Successful,990.89,1,"34/304, Shenoy Marg
Davanagere 331035",2024-04-20 09:20:09,68
